-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 11/01/2021 through 03/09/2022 
Location: Latitude  26.5064   Longitude 80.2808 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 130.11 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                      MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W/m^2) 
-END HEADER-
YEAR,MO,DY,HR,WD10M,WS10M,PS,PRECTOTCORR,RH2M,QV2M,ALLSKY_SFC_LW_DWN,T2MWET,T2M,T2MDEW,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,SZA,ALLSKY_SRF_ALB,ALLSKY_SFC_SW_DWN
2022,1,22,11,88.89,5.65,99.52,0.55,90.81,8.97,-999.0,13.04,13.79,12.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,12,90.64,6.25,99.43,0.29,89.12,9.16,-999.0,13.4,14.3,12.51,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,13,92.42,6.47,99.32,0.17,88.0,9.22,-999.0,13.59,14.58,12.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,14,92.1,6.18,99.25,0.13,87.88,9.22,-999.0,13.67,14.67,12.67,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,15,87.72,5.5,99.21,0.14,90.25,9.28,-999.0,13.5,14.3,12.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,16,83.42,4.7,99.21,0.21,93.5,9.09,-999.0,12.95,13.48,12.42,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,17,82.43,4.09,99.23,0.4,95.62,8.85,-999.0,12.34,12.69,11.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,18,85.06,3.72,99.31,0.31,96.62,8.67,-999.0,11.94,12.21,11.67,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,19,87.3,3.81,99.38,0.07,97.12,8.42,-999.0,11.51,11.73,11.28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,20,90.83,4.29,99.44,0.01,96.81,8.24,-999.0,11.19,11.44,10.93,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,21,95.07,4.6,99.46,0.01,96.94,8.12,-999.0,10.95,11.19,10.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,22,97.25,4.89,99.47,0.02,97.12,8.0,-999.0,10.74,10.98,10.51,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,22,23,98.62,5.0,99.42,0.02,97.44,7.87,-999.0,10.51,10.72,10.31,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,0,99.25,4.96,99.36,0.03,97.5,7.81,-999.0,10.36,10.55,10.15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,1,99.92,4.81,99.32,0.04,97.5,7.75,-999.0,10.2,10.4,10.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,2,103.83,4.64,99.29,0.05,97.31,7.69,-999.0,10.14,10.35,9.93,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,3,110.24,4.31,99.27,0.06,97.06,7.63,-999.0,10.06,10.29,9.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,4,118.0,3.89,99.28,0.05,97.25,7.63,-999.0,9.98,10.19,9.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,5,127.89,3.52,99.36,0.05,97.31,7.57,-999.0,9.92,10.13,9.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,6,138.36,3.4,99.43,0.04,97.19,7.57,-999.0,9.93,10.15,9.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,7,146.34,4.05,99.52,0.02,95.06,7.87,-999.0,10.71,11.1,10.32,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,8,148.5,4.14,99.59,0.01,92.25,8.48,-999.0,12.01,12.64,11.38,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,9,150.32,4.12,99.63,0.01,86.81,9.09,-999.0,13.55,14.64,12.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,10,154.65,3.61,99.6,0.03,81.88,9.52,-999.0,14.76,16.31,13.23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,11,164.37,2.73,99.5,0.06,78.5,9.89,-999.0,15.62,17.48,13.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,12,188.75,1.95,99.42,0.06,75.12,10.07,-999.0,16.26,18.47,14.05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,13,221.49,1.8,99.36,0.05,71.44,9.89,-999.0,16.37,18.98,13.77,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,14,241.72,1.86,99.3,0.03,70.19,9.58,-999.0,16.07,18.8,13.33,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,15,252.71,1.6,99.34,0.01,74.38,9.77,-999.0,15.89,18.17,13.62,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,16,265.03,1.44,99.39,0.01,80.88,9.58,-999.0,14.9,16.54,13.27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,17,277.09,1.52,99.49,0.01,81.69,8.85,-999.0,13.58,15.13,12.05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,18,283.39,1.69,99.61,0.0,83.44,8.73,-999.0,13.2,14.58,11.82,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,19,287.12,1.83,99.71,0.0,85.31,8.54,-999.0,12.75,13.96,11.53,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,20,286.97,1.93,99.76,0.0,87.5,8.36,-999.0,12.23,13.24,11.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,21,284.42,1.98,99.77,0.0,89.69,8.24,-999.0,11.84,12.67,11.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,22,281.84,1.98,99.73,0.0,91.75,8.18,-999.0,11.52,12.19,10.86,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,23,23,279.46,1.95,99.69,0.0,93.5,8.12,-999.0,11.26,11.78,10.74,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,0,277.1,1.9,99.62,0.0,94.81,8.06,-999.0,11.06,11.47,10.65,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,1,277.33,1.9,99.61,0.01,96.06,8.0,-999.0,10.82,11.14,10.51,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,2,283.75,1.87,99.56,0.01,96.81,7.93,-999.0,10.64,10.89,10.39,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,3,294.62,1.86,99.56,0.01,97.81,7.87,-999.0,10.51,10.68,10.33,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,4,304.16,1.85,99.6,0.01,98.75,7.87,-999.0,10.41,10.51,10.32,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,5,311.67,1.81,99.67,0.01,99.69,7.81,-999.0,10.27,10.3,10.25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,6,317.09,1.66,99.75,0.0,99.56,7.81,-999.0,10.3,10.33,10.26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,7,319.45,1.99,99.84,0.01,93.5,8.18,-999.0,11.37,11.9,10.85,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,8,313.05,1.63,99.93,0.02,84.81,8.3,-999.0,12.36,13.62,11.11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,9,297.52,1.67,99.99,0.01,66.25,7.51,-999.0,12.86,15.96,9.75,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,10,284.21,1.91,99.96,0.0,60.88,7.32,-999.0,13.19,16.94,9.42,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,11,278.1,2.16,99.91,0.0,60.06,7.32,-999.0,13.23,17.1,9.37,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,12,277.31,2.46,99.83,0.0,60.31,7.32,-999.0,13.22,17.05,9.39,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,13,280.28,2.8,99.79,0.0,60.88,7.39,-999.0,13.29,17.05,9.52,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,14,284.22,2.93,99.76,0.0,63.5,7.51,-999.0,13.2,16.64,9.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,15,288.49,2.59,99.75,0.0,70.0,7.93,-999.0,13.18,15.87,10.48,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,16,295.38,2.02,99.79,0.0,84.19,8.61,-999.0,13.01,14.33,11.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,17,304.59,2.2,99.83,0.0,87.44,8.3,-999.0,12.15,13.17,11.12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,18,315.84,2.27,99.91,0.0,88.44,8.18,-999.0,11.82,12.76,10.88,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,19,326.04,2.34,100.0,0.0,89.12,8.0,-999.0,11.43,12.31,10.55,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,20,333.52,2.37,100.04,0.0,89.94,7.81,-999.0,11.04,11.84,10.23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,21,339.26,2.34,100.05,0.0,90.62,7.63,-999.0,10.65,11.4,9.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,22,344.14,2.26,100.03,0.0,91.06,7.51,-999.0,10.31,11.01,9.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,24,23,348.81,2.17,100.02,0.0,91.19,7.26,-999.0,9.87,10.57,9.16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,0,353.3,2.08,99.97,0.0,90.69,7.02,-999.0,9.4,10.15,8.67,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,1,357.21,1.92,99.91,0.0,89.88,6.77,-999.0,8.94,9.74,8.14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,2,357.81,1.84,99.86,0.0,91.62,6.65,-999.0,8.52,9.18,7.87,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,3,352.63,1.83,99.83,0.0,94.5,6.59,-999.0,8.08,8.51,7.66,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,4,342.17,1.86,99.87,0.0,98.12,6.47,-999.0,7.65,7.8,7.51,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,5,329.66,1.96,99.91,0.0,100.0,6.41,-999.0,7.02,7.02,7.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,6,318.08,2.06,99.98,0.0,100.0,6.41,-999.0,6.58,6.58,6.58,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,7,309.44,2.68,100.02,0.0,92.0,6.71,-999.0,8.6,9.23,7.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,8,302.15,2.33,100.06,0.0,83.5,7.14,-999.0,10.33,11.67,8.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,9,302.17,2.61,100.1,0.0,70.06,7.26,-999.0,11.94,14.61,9.29,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,10,300.93,2.61,100.05,0.0,66.0,7.39,-999.0,12.67,15.8,9.55,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,11,296.57,2.78,99.98,0.0,63.69,7.39,-999.0,12.96,16.37,9.55,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,12,294.89,2.99,99.9,0.0,62.44,7.39,-999.0,13.02,16.58,9.46,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,13,294.34,3.15,99.83,0.0,62.5,7.39,-999.0,12.97,16.52,9.42,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,14,293.53,3.23,99.78,0.0,64.5,7.32,-999.0,12.61,15.91,9.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,15,293.65,2.88,99.77,0.0,70.44,7.51,-999.0,12.36,14.99,9.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,16,296.15,1.95,99.82,0.0,84.12,8.18,-999.0,12.23,13.54,10.91,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,17,299.33,1.88,99.87,0.0,89.81,8.0,-999.0,11.41,12.23,10.59,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,18,305.9,1.85,99.94,0.0,90.12,7.75,-999.0,10.87,11.66,10.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,19,314.14,1.84,99.99,0.0,89.94,7.39,-999.0,10.26,11.06,9.46,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,20,321.0,1.85,100.01,0.0,89.94,7.14,-999.0,9.74,10.55,8.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,21,323.61,1.88,100.02,0.0,90.19,6.96,-999.0,9.26,10.05,8.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,22,323.45,1.95,100.03,0.0,91.81,6.77,-999.0,8.8,9.44,8.15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,25,23,321.52,2.0,100.0,0.0,93.62,6.65,-999.0,8.34,8.84,7.84,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,0,318.63,2.01,99.95,0.0,96.06,6.53,-999.0,7.89,8.19,7.58,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,1,315.45,2.13,99.94,0.0,100.0,6.41,-999.0,7.31,7.31,7.31,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,2,312.14,2.21,99.89,0.0,100.0,6.29,-999.0,6.49,6.49,6.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,3,308.88,2.23,99.85,0.0,100.0,6.23,-999.0,5.89,5.89,5.89,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,4,305.13,2.16,99.87,0.0,100.0,6.1,-999.0,5.44,5.44,5.44,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,5,299.03,2.03,99.93,0.0,100.0,6.04,-999.0,5.23,5.23,5.23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,6,291.18,1.75,99.99,0.0,100.0,5.98,-999.0,5.68,5.68,5.68,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,7,281.31,2.19,100.05,0.0,94.88,6.23,-999.0,7.23,7.63,6.84,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,8,274.37,2.15,100.1,0.0,86.31,6.59,-999.0,8.8,9.9,7.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,9,276.73,3.07,100.16,0.0,73.81,6.9,-999.0,10.73,12.98,8.48,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,10,281.24,3.81,100.16,0.0,68.56,7.08,-999.0,11.74,14.56,8.92,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,11,284.25,4.09,100.1,0.0,66.88,7.08,-999.0,11.96,14.97,8.95,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,12,284.79,4.16,100.03,0.0,66.06,7.14,-999.0,12.11,15.22,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,13,285.69,4.13,99.96,0.0,66.06,7.2,-999.0,12.19,15.3,9.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,14,286.58,4.05,99.95,0.01,67.25,7.2,-999.0,12.15,15.13,9.17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,15,289.39,3.55,99.94,0.0,71.69,7.45,-999.0,12.05,14.55,9.56,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,16,294.61,2.25,99.96,0.0,86.19,7.93,-999.0,11.56,12.69,10.43,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,17,298.93,2.54,100.05,0.0,90.06,7.2,-999.0,9.79,10.58,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,18,301.69,2.54,100.11,0.0,90.62,6.96,-999.0,9.29,10.03,8.55,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,19,302.17,2.54,100.17,0.0,91.62,6.84,-999.0,8.93,9.58,8.26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,20,301.91,2.59,100.21,0.0,92.69,6.71,-999.0,8.54,9.12,7.97,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,21,302.1,2.65,100.21,0.0,94.25,6.59,-999.0,8.16,8.62,7.72,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,22,302.45,2.69,100.2,0.0,96.5,6.47,-999.0,7.75,8.02,7.48,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,26,23,302.87,2.73,100.15,0.0,99.62,6.41,-999.0,7.33,7.36,7.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,0,303.42,2.72,100.12,0.0,100.0,6.29,-999.0,6.75,6.75,6.75,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,1,303.74,2.69,100.08,0.0,100.0,6.29,-999.0,6.26,6.26,6.26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,2,302.62,2.68,100.04,0.0,100.0,6.23,-999.0,5.83,5.83,5.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,3,300.42,2.7,100.05,0.0,100.0,6.16,-999.0,5.49,5.49,5.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,4,296.93,2.71,100.06,0.0,100.0,6.1,-999.0,5.22,5.22,5.22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,5,292.98,2.68,100.11,0.0,100.0,6.1,-999.0,5.06,5.06,5.06,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,6,288.76,2.6,100.2,0.0,100.0,6.1,-999.0,5.65,5.65,5.65,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,7,283.91,3.51,100.26,0.0,94.69,6.41,-999.0,7.73,8.14,7.31,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,8,277.59,2.96,100.31,0.0,87.88,6.96,-999.0,9.55,10.52,8.58,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,9,284.99,3.74,100.38,0.0,73.94,7.32,-999.0,11.7,13.96,9.44,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,10,290.94,4.24,100.36,0.0,67.06,7.45,-999.0,12.67,15.68,9.66,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,11,294.77,4.46,100.29,0.0,64.25,7.51,-999.0,13.14,16.48,9.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,12,297.14,4.5,100.21,0.0,63.19,7.63,-999.0,13.45,16.94,9.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,13,299.25,4.48,100.13,0.0,63.0,7.63,-999.0,13.55,17.05,10.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,14,301.67,4.24,100.06,0.0,64.56,7.69,-999.0,13.42,16.74,10.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,15,301.64,3.4,100.05,0.0,70.56,7.93,-999.0,13.24,15.87,10.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,16,297.98,2.26,100.07,0.0,85.94,8.36,-999.0,12.44,13.6,11.29,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,17,292.66,2.51,100.12,0.0,87.94,7.39,-999.0,10.4,11.38,9.44,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,18,286.61,2.49,100.16,0.0,88.75,7.08,-999.0,9.68,10.58,8.78,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,19,279.64,2.47,100.21,0.0,90.94,6.96,-999.0,9.21,9.93,8.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,20,273.55,2.52,100.22,0.0,93.44,6.84,-999.0,8.77,9.29,8.25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,21,268.63,2.61,100.21,0.0,95.75,6.71,-999.0,8.32,8.65,7.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,22,266.88,2.73,100.16,0.0,98.12,6.59,-999.0,7.88,8.03,7.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,27,23,268.58,2.84,100.14,0.0,100.0,6.47,-999.0,7.45,7.45,7.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,0,270.91,2.96,100.12,0.0,100.0,6.35,-999.0,6.92,6.92,6.92,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,1,273.81,3.05,100.08,0.0,100.0,6.23,-999.0,6.46,6.46,6.46,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,2,275.6,3.12,100.05,0.0,100.0,6.1,-999.0,6.05,6.05,6.05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,3,275.6,3.2,100.04,0.0,100.0,5.98,-999.0,5.7,5.7,5.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,4,274.75,3.3,100.07,0.0,100.0,5.92,-999.0,5.35,5.35,5.35,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,5,273.83,3.39,100.14,0.0,100.0,5.8,-999.0,4.98,4.98,4.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,6,270.75,3.58,100.21,0.0,100.0,5.74,-999.0,5.17,5.17,5.17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,7,264.94,4.6,100.28,0.0,91.38,5.92,-999.0,6.83,7.51,6.17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,8,253.88,3.8,100.33,0.0,84.75,6.41,-999.0,8.62,9.84,7.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,9,258.84,4.04,100.38,0.0,71.69,6.9,-999.0,11.06,13.54,8.59,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,10,277.5,5.09,100.36,0.0,55.62,6.41,-999.0,11.9,16.33,7.48,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,11,283.76,5.03,100.3,0.0,52.69,6.47,-999.0,12.43,17.3,7.56,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,12,286.49,5.01,100.23,0.0,51.88,6.59,-999.0,12.79,17.78,7.79,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,13,288.12,4.87,100.16,0.0,52.5,6.71,-999.0,12.94,17.86,8.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,14,288.68,4.54,100.14,0.0,54.81,6.84,-999.0,12.91,17.48,8.34,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,15,287.96,3.55,100.13,0.0,62.81,7.32,-999.0,12.9,16.42,9.39,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,16,285.01,2.44,100.15,0.0,81.62,7.87,-999.0,11.96,13.49,10.43,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,17,282.14,2.64,100.19,0.0,81.06,6.65,-999.0,9.44,10.99,7.88,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,18,276.53,2.41,100.24,0.0,78.44,6.29,-999.0,8.85,10.63,7.07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,19,263.93,2.22,100.28,0.0,76.44,5.98,-999.0,8.38,10.34,6.41,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,20,250.24,2.24,100.3,0.0,77.12,5.8,-999.0,7.86,9.75,5.97,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,21,244.58,2.46,100.32,0.0,80.12,5.68,-999.0,7.26,8.87,5.65,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,22,244.47,2.7,100.33,0.0,83.94,5.55,-999.0,6.67,7.94,5.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,28,23,247.17,2.9,100.31,0.0,87.38,5.49,-999.0,6.19,7.17,5.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,29,0,249.74,3.02,100.27,0.0,90.12,5.43,-999.0,5.81,6.58,5.05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,29,1,253.22,3.08,100.21,0.0,92.75,5.43,-999.0,5.5,6.05,4.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,29,2,257.75,3.09,100.19,0.0,95.5,5.37,-999.0,5.23,5.57,4.88,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,29,3,262.53,3.07,100.15,0.0,98.31,5.37,-999.0,4.98,5.1,4.85,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,1,29,4,264.5,3.01,100.18,0.0,100.0,5.37,-999.0,4.68,4.68,4.68,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
